file_path,coarse_class,original_path
coarse/Database/Res_Amazon-OpenSearch-Service_OpenSearch-Dashboards_48.png,Database,Resource-Icons_02072025/Res_Analytics/Res_Amazon-OpenSearch-Service_OpenSearch-Dashboards_48.svg
coarse/Analytics/Res_Amazon-OpenSearch-Service_Traces_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-OpenSearch-Service_Traces_48.svg
coarse/Database/Res_Amazon-Redshift_Dense-Compute-Node_48.png,Database,Resource-Icons_02072025/Res_Analytics/Res_Amazon-Redshift_Dense-Compute-Node_48.svg
coarse/Analytics/Res_AWS-Glue_Crawler_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_AWS-Glue_Crawler_48.svg
coarse/Analytics/Res_Amazon-OpenSearch-Service_Cluster-Administrator-Node_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-OpenSearch-Service_Cluster-Administrator-Node_48.svg
coarse/Database/Res_Amazon-Redshift_Auto-copy_48.png,Database,Resource-Icons_02072025/Res_Analytics/Res_Amazon-Redshift_Auto-copy_48.svg
coarse/Analytics/Res_Amazon-OpenSearch-Service_Observability_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-OpenSearch-Service_Observability_48.svg
coarse/Analytics/Res_Amazon-OpenSearch-Service_Data-Node_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-OpenSearch-Service_Data-Node_48.svg
coarse/Database/Res_Amazon-Redshift_Streaming-Ingestion_48.png,Database,Resource-Icons_02072025/Res_Analytics/Res_Amazon-Redshift_Streaming-Ingestion_48.svg
coarse/Analytics/Res_Amazon-EMR_EMR-Engine_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-EMR_EMR-Engine_48.svg
coarse/Database/Res_Amazon-Redshift_Data-Sharing-Governance_48.png,Database,Resource-Icons_02072025/Res_Analytics/Res_Amazon-Redshift_Data-Sharing-Governance_48.svg
coarse/Analytics/Res_Amazon-OpenSearch-Service_OpenSearch-Ingestion_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-OpenSearch-Service_OpenSearch-Ingestion_48.svg
coarse/Application Integration/Res_Amazon-MSK_Amazon-MSK-Connect_48.png,Application Integration,Resource-Icons_02072025/Res_Analytics/Res_Amazon-MSK_Amazon-MSK-Connect_48.svg
coarse/Analytics/Res_Amazon-Athena_Data-Source-Connectors_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-Athena_Data-Source-Connectors_48.svg
coarse/Analytics/Res_Amazon-EMR_Cluster_48.png,Analytics,Resource-Icons_02072025/Res_Analytics/Res_Amazon-EMR_Cluster_48.svg
coarse/Database/Res_Amazon-Aurora_Amazon-RDS-Instance-Aternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora_Amazon-RDS-Instance-Aternate_48.svg
coarse/Database/Res_Amazon-ElastiCache_ElastiCache-for-Memcached_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-ElastiCache_ElastiCache-for-Memcached_48.svg
coarse/Database/Res_Amazon-DynamoDB_Attribute_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Attribute_48.svg
coarse/Database/Res_Amazon-Aurora-Oracle-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-Oracle-Instance_48.svg
coarse/Database/Res_Amazon-DynamoDB_Standard-Access-Table-Class_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Standard-Access-Table-Class_48.svg
coarse/Database/Res_Amazon-RDS_Multi-AZ-DB-Cluster_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS_Multi-AZ-DB-Cluster_48.svg
coarse/Database/Res_Amazon-Aurora_Trusted-Language-Extensions-for-PostgreSQL_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora_Trusted-Language-Extensions-for-PostgreSQL_48.svg
coarse/Database/Res_Amazon-Aurora_Amazon-Aurora-Instance-alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora_Amazon-Aurora-Instance-alternate_48.svg
coarse/Database/Res_Amazon-DynamoDB_Item_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Item_48.svg
coarse/Database/Res_Amazon-Aurora-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-Instance_48.svg
coarse/Database/Res_Amazon-RDS_Trusted-Language-Extensions-for-PostgreSQL_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS_Trusted-Language-Extensions-for-PostgreSQL_48.svg
coarse/Database/Res_Amazon-RDS_Optimized-Writes_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS_Optimized-Writes_48.svg
coarse/Database/Res_Amazon-Aurora-PostgreSQL-Instance-Alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-PostgreSQL-Instance-Alternate_48.svg
coarse/Database/Res_Amazon-ElastiCache_ElastiCache-for-Valkey_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-ElastiCache_ElastiCache-for-Valkey_48.svg
coarse/Database/Res_Amazon-RDS-Proxy-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS-Proxy-Instance_48.svg
coarse/Database/Res_Amazon-Aurora-PIOPS-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-PIOPS-Instance_48.svg
coarse/Database/Res_Amazon-Aurora-SQL-Server-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-SQL-Server-Instance_48.svg
coarse/Database/Res_Amazon-DynamoDB_Items_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Items_48.svg
coarse/Database/Res_Amazon-Aurora-MySQL-Instance-Alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-MySQL-Instance-Alternate_48.svg
coarse/Database/Res_Amazon-Aurora-MySQL-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-MySQL-Instance_48.svg
coarse/Database/Res_Amazon-DynamoDB_Table_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Table_48.svg
coarse/Database/Res_Amazon-DynamoDB_Global-secondary-index_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Global-secondary-index_48.svg
coarse/Migration & Transfer/Res_AWS-Database-Migration-Service_Database-migration-workflow-or-job_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Database/Res_AWS-Database-Migration-Service_Database-migration-workflow-or-job_48.svg
coarse/Database/Res_Amazon-ElastiCache_ElastiCache-for-Redis_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-ElastiCache_ElastiCache-for-Redis_48.svg
coarse/Database/Res_Amazon-DynamoDB_Amazon-DynamoDB-Accelerator_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Amazon-DynamoDB-Accelerator_48.svg
coarse/Database/Res_Amazon-DynamoDB_Standard-Infrequent-Access-Table-Class_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Standard-Infrequent-Access-Table-Class_48.svg
coarse/Database/Res_Amazon-Aurora-Oracle-Instance-Alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-Oracle-Instance-Alternate_48.svg
coarse/Database/Res_Amazon-DynamoDB_Attributes_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Attributes_48.svg
coarse/Database/Res_Amazon-RDS_Blue-Green-Deployments_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS_Blue-Green-Deployments_48.svg
coarse/Database/Res_Amazon-RDS-Proxy-Instance-Alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS-Proxy-Instance-Alternate_48.svg
coarse/Database/Res_Amazon-Aurora_Amazon-RDS-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora_Amazon-RDS-Instance_48.svg
coarse/Database/Res_Amazon-DynamoDB_Stream_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DynamoDB_Stream_48.svg
coarse/Database/Res_Amazon-Aurora-MariaDB-Instance-Alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-MariaDB-Instance-Alternate_48.svg
coarse/Database/Res_Amazon-Aurora-MariaDB-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-MariaDB-Instance_48.svg
coarse/Database/Res_Amazon-Aurora-PostgreSQL-Instance_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-PostgreSQL-Instance_48.svg
coarse/Database/Res_Amazon-ElastiCache_Cache-Node_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-ElastiCache_Cache-Node_48.svg
coarse/Database/Res_Amazon-RDS_Multi-AZ_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-RDS_Multi-AZ_48.svg
coarse/Database/Res_Amazon-Aurora-SQL-Server-Instance-Alternate_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-Aurora-SQL-Server-Instance-Alternate_48.svg
coarse/Database/Res_Amazon-DocumentDB_Elastic-Clusters_48.png,Database,Resource-Icons_02072025/Res_Database/Res_Amazon-DocumentDB_Elastic-Clusters_48.svg
coarse/Robotics / AR-VR/Res_AWS-RoboMaker_Fleet-Management_48.png,Robotics / AR-VR,Resource-Icons_02072025/Res_Robotics/Res_AWS-RoboMaker_Fleet-Management_48.svg
coarse/Robotics / AR-VR/Res_AWS-RoboMaker_Development-Environment_48.png,Robotics / AR-VR,Resource-Icons_02072025/Res_Robotics/Res_AWS-RoboMaker_Development-Environment_48.svg
coarse/Robotics / AR-VR/Res_AWS-RoboMaker_Cloud-Extensions-ROS_48.png,Robotics / AR-VR,Resource-Icons_02072025/Res_Robotics/Res_AWS-RoboMaker_Cloud-Extensions-ROS_48.svg
coarse/Robotics / AR-VR/Res_AWS-RoboMaker_Simulation_48.png,Robotics / AR-VR,Resource-Icons_02072025/Res_Robotics/Res_AWS-RoboMaker_Simulation_48.svg
coarse/Security & Identity/Res_Shield_48_Dark.png,Security & Identity,Resource-Icons_02072025/Res_General-Icons/Res_48_Dark/Res_Shield_48_Dark.svg
coarse/Security & Identity/Res_Shield_48_Light.png,Security & Identity,Resource-Icons_02072025/Res_General-Icons/Res_48_Light/Res_Shield_48_Light.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Default-Event-Bus_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Default-Event-Bus_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Pipes_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Pipes_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Saas-Partner-Event_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Saas-Partner-Event_48.svg
coarse/Application Integration/Res_Amazon-MQ_Broker_48.png,Application Integration,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-MQ_Broker_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge-Event_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge-Event_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Rule_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Rule_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Schema_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Schema_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Custom-Event-Bus_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Custom-Event-Bus_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Schema-Registry_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Schema-Registry_48.svg
coarse/Serverless & Event-driven/Res_Amazon-EventBridge_Scheduler_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Application-Integration/Res_Amazon-EventBridge_Scheduler_48.svg
coarse/Blockchain/Res_Amazon-Managed-Blockchain_Blockchain_48.png,Blockchain,Resource-Icons_02072025/Res_Blockchain/Res_Amazon-Managed-Blockchain_Blockchain_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_OpsCenter_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_OpsCenter_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Application-Manager_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Application-Manager_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Change-Manager_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Change-Manager_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_State-Manager_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_State-Manager_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Event-Time-Based_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Event-Time-Based_48.svg
coarse/Management & Governance/Res_AWS-Trusted-Advisor_Checklist-Cost_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Trusted-Advisor_Checklist-Cost_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Synthetics_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Synthetics_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Event-Event-Based_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Event-Event-Based_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Inventory_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Inventory_48.svg
coarse/Management & Governance/Res_AWS-Organizations_Organizational-Unit_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Organizations_Organizational-Unit_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Alarm_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Alarm_48.svg
coarse/Management & Governance/Res_AWS-Trusted-Advisor_Checklist-Performance_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Trusted-Advisor_Checklist-Performance_48.svg
coarse/Management & Governance/Res_AWS-Organizations_Account_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Organizations_Account_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Parameter-Store_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Parameter-Store_48.svg
coarse/DevOps & Developer Tools/Res_AWS-CloudFormation_Stack_48.png,DevOps & Developer Tools,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-CloudFormation_Stack_48.svg
coarse/Management & Governance/Res_AWS-Trusted-Advisor_Checklist-Fault-Tolerant_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Trusted-Advisor_Checklist-Fault-Tolerant_48.svg
coarse/Management & Governance/Res_AWS-Organizations_Management-Account_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Organizations_Management-Account_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Evidently_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Evidently_48.svg
coarse/DevOps & Developer Tools/Res_AWS-CloudFormation_Template_48.png,DevOps & Developer Tools,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-CloudFormation_Template_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Data-Protection_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Data-Protection_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Distributor_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Distributor_48.svg
coarse/Management & Governance/Res_AWS-License-Manager_Application-Discovery_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-License-Manager_Application-Discovery_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Rule_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Rule_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Automation_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Automation_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Maintenance-Windows_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Maintenance-Windows_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Patch-Manager_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Patch-Manager_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Metrics-Insights_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Metrics-Insights_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Logs_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Logs_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Session-Manager_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Session-Manager_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Incident-Manager_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Incident-Manager_48.svg
coarse/Management & Governance/Res_AWS-Trusted-Advisor_Checklist_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Trusted-Advisor_Checklist_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_Cross-account-Observability_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_Cross-account-Observability_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Run-Command_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Run-Command_48.svg
coarse/DevOps & Developer Tools/Res_AWS-CloudFormation_Change-Set_48.png,DevOps & Developer Tools,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-CloudFormation_Change-Set_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Change-Calendar_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Change-Calendar_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Documents_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Documents_48.svg
coarse/Management & Governance/Res_AWS-Systems-Manager_Compliance_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Systems-Manager_Compliance_48.svg
coarse/Monitoring & Logging/Res_Amazon-CloudWatch_RUM_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_Amazon-CloudWatch_RUM_48.svg
coarse/Management & Governance/Res_AWS-Trusted-Advisor_Checklist-Security_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-Trusted-Advisor_Checklist-Security_48.svg
coarse/Management & Governance/Res_AWS-License-Manager_License-Blending_48.png,Management & Governance,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-License-Manager_License-Blending_48.svg
coarse/Monitoring & Logging/Res_AWS-CloudTrail_CloudTrail-Lake_48.png,Monitoring & Logging,Resource-Icons_02072025/Res_Management-Governance/Res_AWS-CloudTrail_CloudTrail-Lake_48.svg
coarse/Compute/Res_Amazon-EC2_Instance_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Instance_48.svg
coarse/Compute/Res_Amazon-EC2_DB-Instance_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_DB-Instance_48.svg
coarse/Compute/Res_Amazon-EC2_AMI_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_AMI_48.svg
coarse/Compute/Res_AWS-Elastic-Beanstalk_Application_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_AWS-Elastic-Beanstalk_Application_48.svg
coarse/Compute/Res_Amazon-EC2_Instance-with-CloudWatch_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Instance-with-CloudWatch_48.svg
coarse/Compute/Res_Amazon-EC2_Rescue_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Rescue_48.svg
coarse/Compute/Res_Amazon-EC2_Instances_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Instances_48.svg
coarse/Compute/Res_Amazon-EC2_AWS-Microservice-Extractor-for-.NET_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_AWS-Microservice-Extractor-for-.NET_48.svg
coarse/Serverless & Event-driven/Res_AWS-Lambda_Lambda-Function_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_Compute/Res_AWS-Lambda_Lambda-Function_48.svg
coarse/Compute/Res_Amazon-EC2_Auto-Scaling_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Auto-Scaling_48.svg
coarse/Compute/Res_Amazon-EC2_Elastic-IP-Address_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Elastic-IP-Address_48.svg
coarse/Compute/Res_Amazon-EC2_Spot-Instance_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_Amazon-EC2_Spot-Instance_48.svg
coarse/Compute/Res_AWS-Elastic-Beanstalk_Deployment_48.png,Compute,Resource-Icons_02072025/Res_Compute/Res_AWS-Elastic-Beanstalk_Deployment_48.svg
coarse/Security & Identity/Res_AWS-Shield_AWS-Shield-Advanced_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Shield_AWS-Shield-Advanced_48.svg
coarse/Security & Identity/Res_AWS-WAF_Bot_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Bot_48.svg
coarse/Security & Identity/Res_AWS-WAF_Bad-Bot_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Bad-Bot_48.svg
coarse/Security & Identity/Res_AWS-WAF_Managed-Rule_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Managed-Rule_48.svg
coarse/Security & Identity/Res_AWS-Security-Hub_Finding_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Security-Hub_Finding_48.svg
coarse/Security & Identity/Res_AWS-WAF_Labels_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Labels_48.svg
coarse/Business Applications/Res_AWS-Directory-Service_AD-Connector_48.png,Business Applications,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-Directory-Service_AD-Connector_48.svg
coarse/Security & Identity/Res_AWS-WAF_Bot-Control_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Bot-Control_48.svg
coarse/Security & Identity/Res_AWS-WAF_Filtering-Rule_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Filtering-Rule_48.svg
coarse/Security & Identity/Res_AWS-WAF_Rule_48.png,Security & Identity,Resource-Icons_02072025/Res_Security-Identity-Compliance/Res_AWS-WAF_Rule_48.svg
coarse/Migration & Transfer/Res_AWS-DataSync_Discovery_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-DataSync_Discovery_48.svg
coarse/Migration & Transfer/Res_AWS-Transfer-Family_AWS-FTPS_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Transfer-Family_AWS-FTPS_48.svg
coarse/Migration & Transfer/Res_AWS-Datasync_Agent_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Datasync_Agent_48.svg
coarse/Migration & Transfer/Res_AWS-Transfer-Family_AWS-AS2_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Transfer-Family_AWS-AS2_48.svg
coarse/Migration & Transfer/Res_AWS-Transfer-Family_AWS-SFTP_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Transfer-Family_AWS-SFTP_48.svg
coarse/Migration & Transfer/Res_AWS-Transfer-Family_AWS-FTP_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Migration-Modernization/Res_AWS-Transfer-Family_AWS-FTP_48.svg
coarse/Networking/Res_Amazon-Simple-Storage-Service_VPC-Access-Points_48.png,Networking,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_VPC-Access-Points_48.svg
coarse/Storage/Res_AWS-Backup_Backup-Restore_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Backup-Restore_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Tape-Gateway_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Tape-Gateway_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Storage-Lens_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Storage-Lens_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Replication_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Replication_48.svg
coarse/Storage/Res_AWS-Backup_Gateway_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Gateway_48.svg
coarse/Compute/Res_Amazon-Simple-Storage-Service_S3-Batch-Operations_48.png,Compute,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Batch-Operations_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Standard_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Standard_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Volume-Gateway_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Volume-Gateway_48.svg
coarse/Migration & Transfer/Res_AWS-Snowball_Snowball-Import-Export_48.png,Migration & Transfer,Resource-Icons_02072025/Res_Storage/Res_AWS-Snowball_Snowball-Import-Export_48.svg
coarse/Storage/Res_AWS-Backup_Compute_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Compute_48.svg
coarse/Storage/Res_AWS-Backup_AWS-Backup-for-AWS-CloudFormation_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-for-AWS-CloudFormation_48.svg
