icon_type,file_path,file_name,stem,dir,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Backup-Restore_48.svg,Res_AWS-Backup_Backup-Restore_48.svg,Res_AWS-Backup_Backup-Restore_48,Res_Storage,Res AWS Backup Backup Restore,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Tape-Gateway_48.svg,Res_AWS-Storage-Gateway_Tape-Gateway_48.svg,Res_AWS-Storage-Gateway_Tape-Gateway_48,Res_Storage,Res AWS Storage Gateway Tape Gateway,aws storage gateway,Storage,storagegateway,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Storage-Lens_48.svg,Res_Amazon-Simple-Storage-Service_S3-Storage-Lens_48.svg,Res_Amazon-Simple-Storage-Service_S3-Storage-Lens_48,Res_Storage,Res Amazon Simple Storage Service S3 Storage Lens,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Replication_48.svg,Res_Amazon-Simple-Storage-Service_S3-Replication_48.svg,Res_Amazon-Simple-Storage-Service_S3-Replication_48,Res_Storage,Res Amazon Simple Storage Service S3 Replication,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Gateway_48.svg,Res_AWS-Backup_Gateway_48.svg,Res_AWS-Backup_Gateway_48,Res_Storage,Res AWS Backup Gateway,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Batch-Operations_48.svg,Res_Amazon-Simple-Storage-Service_S3-Batch-Operations_48.svg,Res_Amazon-Simple-Storage-Service_S3-Batch-Operations_48,Res_Storage,Res Amazon Simple Storage Service S3 Batch Operations,aws batch,Compute,batch,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_Elastic-Throughput_48.svg,Res_Amazon-Elastic-File-System_Elastic-Throughput_48.svg,Res_Amazon-Elastic-File-System_Elastic-Throughput_48,Res_Storage,Res Amazon Elastic File System Elastic Throughput,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Standard_48.svg,Res_Amazon-Simple-Storage-Service_S3-Standard_48.svg,Res_Amazon-Simple-Storage-Service_S3-Standard_48,Res_Storage,Res Amazon Simple Storage Service S3 Standard,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Volume-Gateway_48.svg,Res_AWS-Storage-Gateway_Volume-Gateway_48.svg,Res_AWS-Storage-Gateway_Volume-Gateway_48,Res_Storage,Res AWS Storage Gateway Volume Gateway,aws storage gateway,Storage,storagegateway,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Snowball_Snowball-Import-Export_48.svg,Res_AWS-Snowball_Snowball-Import-Export_48.svg,Res_AWS-Snowball_Snowball-Import-Export_48,Res_Storage,Res AWS Snowball Snowball Import Export,aws snowball,Migration & Transfer,snowball,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Compute_48.svg,Res_AWS-Backup_Compute_48.svg,Res_AWS-Backup_Compute_48,Res_Storage,Res AWS Backup Compute,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-for-AWS-CloudFormation_48.svg,Res_AWS-Backup_AWS-Backup-for-AWS-CloudFormation_48.svg,Res_AWS-Backup_AWS-Backup-for-AWS-CloudFormation_48,Res_Storage,Res AWS Backup AWS Backup for AWS CloudFormation,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-support-for-Amazon-FSx-for-NetApp-ONTAP_48.svg,Res_AWS-Backup_AWS-Backup-support-for-Amazon-FSx-for-NetApp-ONTAP_48.svg,Res_AWS-Backup_AWS-Backup-support-for-Amazon-FSx-for-NetApp-ONTAP_48,Res_Storage,Res AWS Backup AWS Backup support for Amazon FSx for NetApp ONTAP,amazon fsx,Storage,fsx,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-Standard-Infrequent-Access_48.svg,Res_Amazon-Elastic-File-System_EFS-Standard-Infrequent-Access_48.svg,Res_Amazon-Elastic-File-System_EFS-Standard-Infrequent-Access_48,Res_Storage,Res Amazon Elastic File System EFS Standard Infrequent Access,amazon efs,Storage,efs,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-File-Cache_Hybrid-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_Hybrid-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_Hybrid-NFS-linked-datasets_48,Res_Storage,Res Amazon File Cache Hybrid NFS linked datasets,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Flexible-Retrieval_48.svg,Res_Amazon-Simple-Storage-Service_S3-Glacier-Flexible-Retrieval_48.svg,Res_Amazon-Simple-Storage-Service_S3-Glacier-Flexible-Retrieval_48,Res_Storage,Res Amazon Simple Storage Service S3 Glacier Flexible Retrieval,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Backup-Vault_48.svg,Res_AWS-Backup_Backup-Vault_48.svg,Res_AWS-Backup_Backup-Vault_48,Res_Storage,Res AWS Backup Backup Vault,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-Intelligent-Tiering_48.svg,Res_Amazon-Elastic-File-System_EFS-Intelligent-Tiering_48.svg,Res_Amazon-Elastic-File-System_EFS-Intelligent-Tiering_48,Res_Storage,Res Amazon Elastic File System EFS Intelligent Tiering,amazon efs,Storage,efs,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Bucket-With-Objects_48.svg,Res_Amazon-Simple-Storage-Service_Bucket-With-Objects_48.svg,Res_Amazon-Simple-Storage-Service_Bucket-With-Objects_48,Res_Storage,Res Amazon Simple Storage Service Bucket With Objects,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-Support-for-VMware-Workloads_48.svg,Res_AWS-Backup_AWS-Backup-Support-for-VMware-Workloads_48.svg,Res_AWS-Backup_AWS-Backup-Support-for-VMware-Workloads_48,Res_Storage,Res AWS Backup AWS Backup Support for VMware Workloads,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Amazon-FSx-File-Gateway_48.svg,Res_AWS-Storage-Gateway_Amazon-FSx-File-Gateway_48.svg,Res_AWS-Storage-Gateway_Amazon-FSx-File-Gateway_48,Res_Storage,Res AWS Storage Gateway Amazon FSx File Gateway,amazon fsx,Storage,fsx,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Express-One-Zone_48.svg,Res_Amazon-Simple-Storage-Service_S3-Express-One-Zone_48.svg,Res_Amazon-Simple-Storage-Service_S3-Express-One-Zone_48,Res_Storage,Res Amazon Simple Storage Service S3 Express One Zone,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-On-Outposts_48.svg,Res_Amazon-Simple-Storage-Service_S3-On-Outposts_48.svg,Res_Amazon-Simple-Storage-Service_S3-On-Outposts_48,Res_Storage,Res Amazon Simple Storage Service S3 On Outposts,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Amazon-S3-File-Gateway_48.svg,Res_AWS-Storage-Gateway_Amazon-S3-File-Gateway_48.svg,Res_AWS-Storage-Gateway_Amazon-S3-File-Gateway_48,Res_Storage,Res AWS Storage Gateway Amazon S3 File Gateway,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Bucket_48.svg,Res_Amazon-Simple-Storage-Service_Bucket_48.svg,Res_Amazon-Simple-Storage-Service_Bucket_48,Res_Storage,Res Amazon Simple Storage Service Bucket,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Multi-Region-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_S3-Multi-Region-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_S3-Multi-Region-Access-Points_48,Res_Storage,Res Amazon Simple Storage Service S3 Multi Region Access Points,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Storage_48.svg,Res_AWS-Backup_Storage_48.svg,Res_AWS-Backup_Storage_48,Res_Storage,Res AWS Backup Storage,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-File-Cache_S3-linked-datasets_48.svg,Res_Amazon-File-Cache_S3-linked-datasets_48.svg,Res_Amazon-File-Cache_S3-linked-datasets_48,Res_Storage,Res Amazon File Cache S3 linked datasets,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lambda_48.svg,Res_Amazon-Simple-Storage-Service_S3-Object-Lambda_48.svg,Res_Amazon-Simple-Storage-Service_S3-Object-Lambda_48,Res_Storage,Res Amazon Simple Storage Service S3 Object Lambda,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Multiple-Volumes_48.svg,Res_Amazon-Elastic-Block-Store_Multiple-Volumes_48.svg,Res_Amazon-Elastic-Block-Store_Multiple-Volumes_48,Res_Storage,Res Amazon Elastic Block Store Multiple Volumes,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Amazon-Data-Lifecycle-Manager_48.svg,Res_Amazon-Elastic-Block-Store_Amazon-Data-Lifecycle-Manager_48.svg,Res_Amazon-Elastic-Block-Store_Amazon-Data-Lifecycle-Manager_48,Res_Storage,Res Amazon Elastic Block Store Amazon Data Lifecycle Manager,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service-Glacier_Archive_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Archive_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Archive_48,Res_Storage,Res Amazon Simple Storage Service Glacier Archive,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Cached-Volume_48.svg,Res_AWS-Storage-Gateway_Cached-Volume_48.svg,Res_AWS-Storage-Gateway_Cached-Volume_48,Res_Storage,Res AWS Storage Gateway Cached Volume,aws storage gateway,Storage,storagegateway,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service-Glacier_Vault_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Vault_48.svg,Res_Amazon-Simple-Storage-Service-Glacier_Vault_48,Res_Storage,Res Amazon Simple Storage Service Glacier Vault,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Recovery-Time-Objective_48.svg,Res_AWS-Backup_Recovery-Time-Objective_48.svg,Res_AWS-Backup_Recovery-Time-Objective_48,Res_Storage,Res AWS Backup Recovery Time Objective,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-Standard_48.svg,Res_Amazon-Elastic-File-System_EFS-Standard_48.svg,Res_Amazon-Elastic-File-System_EFS-Standard_48,Res_Storage,Res Amazon Elastic File System EFS Standard,amazon efs,Storage,efs,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Database_48.svg,Res_AWS-Backup_Database_48.svg,Res_AWS-Backup_Database_48,Res_Storage,Res AWS Backup Database,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-One-Zone-Infrequent-Access_48.svg,Res_Amazon-Elastic-File-System_EFS-One-Zone-Infrequent-Access_48.svg,Res_Amazon-Elastic-File-System_EFS-One-Zone-Infrequent-Access_48,Res_Storage,Res Amazon Elastic File System EFS One Zone Infrequent Access,amazon efs,Storage,efs,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Replication-Time-Control_48.svg,Res_Amazon-Simple-Storage-Service_S3-Replication-Time-Control_48.svg,Res_Amazon-Simple-Storage-Service_S3-Replication-Time-Control_48,Res_Storage,Res Amazon Simple Storage Service S3 Replication Time Control,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Virtual-Tape-Library_48.svg,Res_AWS-Storage-Gateway_Virtual-Tape-Library_48.svg,Res_AWS-Storage-Gateway_Virtual-Tape-Library_48,Res_Storage,Res AWS Storage Gateway Virtual Tape Library,aws storage gateway,Storage,storagegateway,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-One-Zone-IA_48.svg,Res_Amazon-Simple-Storage-Service_S3-One-Zone-IA_48.svg,Res_Amazon-Simple-Storage-Service_S3-One-Zone-IA_48,Res_Storage,Res Amazon Simple Storage Service S3 One Zone IA,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Standard-IA_48.svg,Res_Amazon-Simple-Storage-Service_S3-Standard-IA_48.svg,Res_Amazon-Simple-Storage-Service_S3-Standard-IA_48,Res_Storage,Res Amazon Simple Storage Service S3 Standard IA,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lock_48.svg,Res_Amazon-Simple-Storage-Service_S3-Object-Lock_48.svg,Res_Amazon-Simple-Storage-Service_S3-Object-Lock_48,Res_Storage,Res Amazon Simple Storage Service S3 Object Lock,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Noncached-Volume_48.svg,Res_AWS-Storage-Gateway_Noncached-Volume_48.svg,Res_AWS-Storage-Gateway_Noncached-Volume_48,Res_Storage,Res AWS Storage Gateway Noncached Volume,aws storage gateway,Storage,storagegateway,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Intelligent-Tiering_48.svg,Res_Amazon-Simple-Storage-Service_S3-Intelligent-Tiering_48.svg,Res_Amazon-Simple-Storage-Service_S3-Intelligent-Tiering_48,Res_Storage,Res Amazon Simple Storage Service S3 Intelligent Tiering,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Tables_48.svg,Res_Amazon-Simple-Storage-Service_S3-Tables_48.svg,Res_Amazon-Simple-Storage-Service_S3-Tables_48,Res_Storage,Res Amazon Simple Storage Service S3 Tables,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Directory-bucket_48.svg,Res_Amazon-Simple-Storage-Service_Directory-bucket_48.svg,Res_Amazon-Simple-Storage-Service_Directory-bucket_48,Res_Storage,Res Amazon Simple Storage Service Directory bucket,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Virtual-Machine-Monitor_48.svg,Res_AWS-Backup_Virtual-Machine-Monitor_48.svg,Res_AWS-Backup_Virtual-Machine-Monitor_48,Res_Storage,Res AWS Backup Virtual Machine Monitor,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_File-System_48.svg,Res_Amazon-Elastic-File-System_File-System_48.svg,Res_Amazon-Elastic-File-System_File-System_48,Res_Storage,Res Amazon Elastic File System File System,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Instant-Retrieval_48.svg,Res_Amazon-Simple-Storage-Service_S3-Glacier-Instant-Retrieval_48.svg,Res_Amazon-Simple-Storage-Service_S3-Glacier-Instant-Retrieval_48,Res_Storage,Res Amazon Simple Storage Service S3 Glacier Instant Retrieval,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Vault-Lock_48.svg,Res_AWS-Backup_Vault-Lock_48.svg,Res_AWS-Backup_Vault-Lock_48,Res_Storage,Res AWS Backup Vault Lock,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Select_48.svg,Res_Amazon-Simple-Storage-Service_S3-Select_48.svg,Res_Amazon-Simple-Storage-Service_S3-Select_48,Res_Storage,Res Amazon Simple Storage Service S3 Select,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Recovery-Point-Objective_48.svg,Res_AWS-Backup_Recovery-Point-Objective_48.svg,Res_AWS-Backup_Recovery-Point-Objective_48,Res_Storage,Res AWS Backup Recovery Point Objective,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_Object_48.svg,Res_Amazon-Simple-Storage-Service_Object_48.svg,Res_Amazon-Simple-Storage-Service_Object_48,Res_Storage,Res Amazon Simple Storage Service Object,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-One-Zone_48.svg,Res_Amazon-Elastic-File-System_EFS-One-Zone_48.svg,Res_Amazon-Elastic-File-System_EFS-One-Zone_48,Res_Storage,Res Amazon Elastic File System EFS One Zone,amazon efs,Storage,efs,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_File-Gateway_48.svg,Res_AWS-Storage-Gateway_File-Gateway_48.svg,Res_AWS-Storage-Gateway_File-Gateway_48,Res_Storage,Res AWS Storage Gateway File Gateway,aws storage gateway,Storage,storagegateway,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Audit-Manager_48.svg,Res_AWS-Backup_Audit-Manager_48.svg,Res_AWS-Backup_Audit-Manager_48,Res_Storage,Res AWS Backup Audit Manager,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Compliance-Reporting_48.svg,Res_AWS-Backup_Compliance-Reporting_48.svg,Res_AWS-Backup_Compliance-Reporting_48,Res_Storage,Res AWS Backup Compliance Reporting,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Legal-Hold_48.svg,Res_AWS-Backup_Legal-Hold_48.svg,Res_AWS-Backup_Legal-Hold_48,Res_Storage,Res AWS Backup Legal Hold,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-support-for-Amazon-S3_48.svg,Res_AWS-Backup_AWS-Backup-support-for-Amazon-S3_48.svg,Res_AWS-Backup_AWS-Backup-support-for-Amazon-S3_48,Res_Storage,Res AWS Backup AWS Backup support for Amazon S3,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_General-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_General-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_General-Access-Points_48,Res_Storage,Res Amazon Simple Storage Service General Access Points,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Volume-gp3_48.svg,Res_Amazon-Elastic-Block-Store_Volume-gp3_48.svg,Res_Amazon-Elastic-Block-Store_Volume-gp3_48,Res_Storage,Res Amazon Elastic Block Store Volume gp3,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-Block-Store_Snapshot_48.svg,Res_Amazon-Elastic-Block-Store_Snapshot_48.svg,Res_Amazon-Elastic-Block-Store_Snapshot_48,Res_Storage,Res Amazon Elastic Block Store Snapshot,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Virtual-Machine_48.svg,Res_AWS-Backup_Virtual-Machine_48.svg,Res_AWS-Backup_Virtual-Machine_48,Res_Storage,Res AWS Backup Virtual Machine,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-File-Cache_On-premises-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_On-premises-NFS-linked-datasets_48.svg,Res_Amazon-File-Cache_On-premises-NFS-linked-datasets_48,Res_Storage,Res Amazon File Cache On premises NFS linked datasets,,,,False
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lambda-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_S3-Object-Lambda-Access-Points_48.svg,Res_Amazon-Simple-Storage-Service_S3-Object-Lambda-Access-Points_48,Res_Storage,Res Amazon Simple Storage Service S3 Object Lambda Access Points,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Backup-Plan_48.svg,Res_AWS-Backup_Backup-Plan_48.svg,Res_AWS-Backup_Backup-Plan_48,Res_Storage,Res AWS Backup Backup Plan,aws backup,Storage,backup,True
resource,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Deep-Archive_48.svg,Res_Amazon-Simple-Storage-Service_S3-Glacier-Deep-Archive_48.svg,Res_Amazon-Simple-Storage-Service_S3-Glacier-Deep-Archive_48,Res_Storage,Res Amazon Simple Storage Service S3 Glacier Deep Archive,amazon s3,Storage,s3,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Geospatial-ML_48.svg,Res_Amazon-SageMaker_Geospatial-ML_48.svg,Res_Amazon-SageMaker_Geospatial-ML_48,Res_Artificial-Intelligence,Res Amazon SageMaker Geospatial ML,amazon sagemaker,AI & Machine Learning,sagemaker,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-Rekognition_Image_48.svg,Res_Amazon-Rekognition_Image_48.svg,Res_Amazon-Rekognition_Image_48,Res_Artificial-Intelligence,Res Amazon Rekognition Image,amazon rekognition,AI & Machine Learning,rekognition,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Shadow-Testing_48.svg,Res_Amazon-SageMaker_Shadow-Testing_48.svg,Res_Amazon-SageMaker_Shadow-Testing_48,Res_Artificial-Intelligence,Res Amazon SageMaker Shadow Testing,amazon sagemaker,AI & Machine Learning,sagemaker,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Train_48.svg,Res_Amazon-SageMaker_Train_48.svg,Res_Amazon-SageMaker_Train_48,Res_Artificial-Intelligence,Res Amazon SageMaker Train,amazon sagemaker,AI & Machine Learning,sagemaker,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Model_48.svg,Res_Amazon-SageMaker_Model_48.svg,Res_Amazon-SageMaker_Model_48,Res_Artificial-Intelligence,Res Amazon SageMaker Model,amazon sagemaker,AI & Machine Learning,sagemaker,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Notebook_48.svg,Res_Amazon-SageMaker_Notebook_48.svg,Res_Amazon-SageMaker_Notebook_48,Res_Artificial-Intelligence,Res Amazon SageMaker Notebook,amazon sagemaker,AI & Machine Learning,sagemaker,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-Textract_Analyze-Lending_48.svg,Res_Amazon-Textract_Analyze-Lending_48.svg,Res_Amazon-Textract_Analyze-Lending_48,Res_Artificial-Intelligence,Res Amazon Textract Analyze Lending,amazon textract,AI & Machine Learning,textract,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Canvas_48.svg,Res_Amazon-SageMaker_Canvas_48.svg,Res_Amazon-SageMaker_Canvas_48,Res_Artificial-Intelligence,Res Amazon SageMaker Canvas,amazon sagemaker,AI & Machine Learning,sagemaker,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-Rekognition_Video_48.svg,Res_Amazon-Rekognition_Video_48.svg,Res_Amazon-Rekognition_Video_48,Res_Artificial-Intelligence,Res Amazon Rekognition Video,amazon rekognition,AI & Machine Learning,rekognition,True
resource,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-DevOps-Guru_Insights_48.svg,Res_Amazon-DevOps-Guru_Insights_48.svg,Res_Amazon-DevOps-Guru_Insights_48,Res_Artificial-Intelligence,Res Amazon DevOps Guru Insights,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-1_48.svg,Res_Amazon-Elastic-Container-Service_Container-1_48.svg,Res_Amazon-Elastic-Container-Service_Container-1_48,Res_Containers,Res Amazon Elastic Container Service Container 1,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Registry_Image_48.svg,Res_Amazon-Elastic-Container-Registry_Image_48.svg,Res_Amazon-Elastic-Container-Registry_Image_48,Res_Containers,Res Amazon Elastic Container Registry Image,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-3_48.svg,Res_Amazon-Elastic-Container-Service_Container-3_48.svg,Res_Amazon-Elastic-Container-Service_Container-3_48,Res_Containers,Res Amazon Elastic Container Service Container 3,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-2_48.svg,Res_Amazon-Elastic-Container-Service_Container-2_48.svg,Res_Amazon-Elastic-Container-Service_Container-2_48,Res_Containers,Res Amazon Elastic Container Service Container 2,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Registry_Registry_48.svg,Res_Amazon-Elastic-Container-Registry_Registry_48.svg,Res_Amazon-Elastic-Container-Registry_Registry_48,Res_Containers,Res Amazon Elastic Container Registry Registry,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_CopiIoT-CLI_48.svg,Res_Amazon-Elastic-Container-Service_CopiIoT-CLI_48.svg,Res_Amazon-Elastic-Container-Service_CopiIoT-CLI_48,Res_Containers,Res Amazon Elastic Container Service CopiIoT CLI,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_ECS-Service-Connect_48.svg,Res_Amazon-Elastic-Container-Service_ECS-Service-Connect_48.svg,Res_Amazon-Elastic-Container-Service_ECS-Service-Connect_48,Res_Containers,Res Amazon Elastic Container Service ECS Service Connect,amazon ecs,Containers & Orchestration,ecs,True
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Task_48.svg,Res_Amazon-Elastic-Container-Service_Task_48.svg,Res_Amazon-Elastic-Container-Service_Task_48,Res_Containers,Res Amazon Elastic Container Service Task,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_Service_48.svg,Res_Amazon-Elastic-Container-Service_Service_48.svg,Res_Amazon-Elastic-Container-Service_Service_48,Res_Containers,Res Amazon Elastic Container Service Service,,,,False
resource,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Kubernetes-Service_EKS-on-Outposts_48.svg,Res_Amazon-Elastic-Kubernetes-Service_EKS-on-Outposts_48.svg,Res_Amazon-Elastic-Kubernetes-Service_EKS-on-Outposts_48,Res_Containers,Res Amazon Elastic Kubernetes Service EKS on Outposts,amazon eks,Containers & Orchestration,eks,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,Res_AWS-IoT_Thing_Humidity-Sensor_48,Res_IoT,Res AWS IoT Thing Humidity Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.svg,Res_AWS-IoT-SiteWise_Asset-Model_48.svg,Res_AWS-IoT-SiteWise_Asset-Model_48,Res_IoT,Res AWS IoT SiteWise Asset Model,aws iot sitewise,IoT,sitewise,True
